first_player_1,first_player_2,first_player_3,first_player_4,second_player_1,second_player_2,second_player_3,second_player_4,proportion,count
0,3,2,0,0,0,0,1,0.72304894939222353092,1059360
0,3,2,0,0,0,0,2,0.69897167663226361151,7976880
0,3,2,0,0,0,0,3,0.54928142964859577351,37341600
0,3,2,0,0,0,1,0,0.72286924171178237706,925440
0,3,2,0,0,0,1,1,0.72113992789340419881,14868480
0,3,2,0,0,0,1,2,0.697118626242344445,111882240
0,3,2,0,0,0,1,3,0.54780285521380169038,521130112
0,3,2,0,0,0,2,0,0.69765227234200829979,6033360
0,3,2,0,0,0,2,1,0.69597598274283383022,96861120
0,3,2,0,0,0,2,2,0.67272734495002886687,725384304
0,3,2,0,0,0,2,3,0.52844589466957330941,3339536608
0,3,2,0,0,0,3,0,0.54632733462099589517,24196800
0,3,2,0,0,0,3,1,0.54499372194457897678,386470080
0,3,2,0,0,0,3,2,0.52660352086339318268,2860501440
0,3,2,0,0,0,3,3,0.41313483797209622993,12903435840
0,3,2,0,0,1,0,0,0.72270293644396946364,856440
0,3,2,0,0,1,0,1,0.72097433352932200979,13771680
0,3,2,0,0,1,0,2,0.6969612613673464675,103699440
0,3,2,0,0,1,0,3,0.5476868869334078734,483542488
0,3,2,0,0,1,1,0,0.72079523773437237327,12030720
0,3,2,0,0,1,1,1,0.7190703630899124071,193290240
0,3,2,0,0,1,1,2,0.69511312450045787639,1449537336
0,3,2,0,0,1,1,3,0.54621226813438645106,6690654776
0,3,2,0,0,1,2,0,0.69564694674358028065,78433680
0,3,2,0,0,1,2,1,0.69397496730859163872,1254971328
0,3,2,0,0,1,2,2,0.67078844006821441903,9319907376
0,3,2,0,0,1,2,3,0.52690865022710606259,42272852128
0,3,2,0,0,1,3,0,0.54474675096370445547,313368640
0,3,2,0,0,1,3,1,0.54341658947940403879,4963250240
0,3,2,0,0,1,3,2,0.52507584624982951722,36221486080
0,3,2,0,0,1,3,3,0.41192517258510178548,160064902400
0,3,2,0,0,2,0,0,0.69626040474681135118,5138640
0,3,2,0,0,2,0,1,0.69459060881849042787,82630080
0,3,2,0,0,2,0,2,0.67141535045712480871,620226672
0,3,2,0,0,2,0,3,0.52749116645804584326,2866155552
0,3,2,0,0,2,1,0,0.6944189578123089995,72184320
0,3,2,0,0,2,1,1,0.69275277002593651542,1156368096
0,3,2,0,0,2,1,2,0.6696314998141933822,8603337600
0,3,2,0,0,2,1,3,0.52606815031231288814,39130943904
0,3,2,0,0,2,2,0,0.670160829834681477,469176864
0,3,2,0,0,2,2,1,0.66854580042726238797,7450135680
0,3,2,0,0,2,2,2,0.64616928610553749738,54586398048
0,3,2,0,0,2,2,3,0.50745320452782024881,242602057152
0,3,2,0,0,2,3,0,0.52470657110132725793,1858783680
0,3,2,0,0,2,3,1,0.52342191099585046954,29056098240
0,3,2,0,0,2,3,2,0.50572469240184036315,208050373440
0,3,2,0,0,2,3,3,0.39665251905939687517,896548306880
0,3,2,0,0,3,0,0,0.54234363936635223135,18841680
0,3,2,0,0,3,0,1,0.54103059082017001106,302095248
0,3,2,0,0,3,0,2,0.52286633645644856274,2249095056
0,3,2,0,0,3,0,3,0.41045702746017501422,10235008368
0,3,2,0,0,3,1,0,0.54089963667822172047,263930992
0,3,2,0,0,3,1,1,0.53958944512591087329,4196575760
0,3,2,0,0,3,1,2,0.52146780116816740585,30798970384
0,3,2,0,0,3,1,3,0.40934228065269951428,137174150256
0,3,2,0,0,3,2,0,0.52192393415668451836,1702391392
0,3,2,0,0,3,2,1,0.52065415398709452562,26686960352
0,3,2,0,0,3,2,2,0.50311889140875581928,191819855968
0,3,2,0,0,3,2,3,0.39479618845165600052,830746128608
0,3,2,0,0,3,3,0,0.40842647877584558792,6650860320
0,3,2,0,0,3,3,1,0.40741700358226183835,102078593760
0,3,2,0,0,3,3,2,0.39355648311262905206,713606556960
0,3,2,0,0,3,3,3,0.30843023980209472817,2986666081120
0,3,2,0,1,0,0,0,0.722788310834744047,1054080
0,3,2,0,1,0,0,1,0.72105972990675007576,16949760
0,3,2,0,1,0,0,2,0.69704581182164886261,127630080
0,3,2,0,1,0,0,3,0.54775907678971720632,595567288
0,3,2,0,1,0,1,0,0.72088055805540731068,14807040
0,3,2,0,1,0,1,1,0.7191557048932144569,237895680
0,3,2,0,1,0,1,2,0.69519761650695250582,1785184056
0,3,2,0,1,0,1,3,0.54628439511694137418,8254045112
0,3,2,0,1,0,2,0,0.69573074213388532642,96533760
0,3,2,0,1,0,2,1,0.69405877956190089524,1545554688
0,3,2,0,1,0,2,2,0.6708713791220630876,11496060288
0,3,2,0,1,0,2,3,0.52697933642351285447,52291461952
0,3,2,0,1,0,3,0,0.54481638426036393896,385959040
0,3,2,0,1,0,3,1,0.54348622478002977958,6122660480
0,3,2,0,1,0,3,2,0.52514464506418883666,44802990400
0,3,2,0,1,0,3,3,0.41198347334266180549,198775209920
0,3,2,0,1,1,0,0,0.72071475873778442525,13703040
0,3,2,0,1,1,0,1,0.7189906146502579565,220346880
0,3,2,0,1,1,0,2,0.69504073376189973077,1655251104
0,3,2,0,1,1,0,3,0.54616879114733182199,7666481056
0,3,2,0,1,1,1,0,0.71881205306689888565,192491520
0,3,2,0,1,1,1,1,0.7170916279310142862,3085897152
0,3,2,0,1,1,1,2,0.6931974395471016786,23004824544
0,3,2,0,1,1,1,3,0.54469805508301231009,105024506912
0,3,2,0,1,1,2,0,0.69373073954933911076,1252088448
0,3,2,0,1,1,2,1,0.69206307631441637406,19920156672
0,3,2,0,1,1,2,2,0.66893762824353938233,146452425600
0,3,2,0,1,1,2,3,0.52544620170841711018,654295522816
0,3,2,0,1,1,3,0,0.54324001539405840188,4971041920
0,3,2,0,1,1,3,1,0.54191329842173006454,77965197440
0,3,2,0,1,1,3,2,0.52362105024317350545,560986691200
0,3,2,0,1,1,3,3,0.41077705768469048836,2433356223360
0,3,2,0,1,2,0,0,0.69434331674672070184,82218240
0,3,2,0,1,2,0,1,0.69267783078606319538,1319436144
0,3,2,0,1,2,0,2,0.66956360757132627792,9848418528
0,3,2,0,1,2,0,3,0.52602777201505842031,45035802864
0,3,2,0,1,2,1,0,0.69250669359790632434,1152714576
0,3,2,0,1,2,1,1,0.69084480675880942398,18371567760
0,3,2,0,1,2,1,2,0.66778443522897636553,135413599152
0,3,2,0,1,2,1,3,0.52460850620780180905,607177170288
0,3,2,0,1,2,2,0,0.6683132321873268488,7453058496
0,3,2,0,1,2,2,1,0.66670237474605841271,117311559456
0,3,2,0,1,2,2,2,0.64438485329153547833,848391558144
0,3,2,0,1,2,2,3,0.50604352693783223048,3705248671584
0,3,2,0,1,2,3,0,0.52325403215497141739,29246499360
0,3,2,0,1,2,3,1,0.52197270105425188284,451516272480
0,3,2,0,1,2,3,2,0.50432231449177113469,3181071538080
0,3,2,0,1,2,3,3,0.39554602868111854697,13442739777760
0,3,2,0,1,3,0,0,0.54084609295193701055,300895648
0,3,2,0,1,3,0,1,0.5395364421217069021,4800179552
0,3,2,0,1,3,0,2,0.52142016401465697606,35412070240
0,3,2,0,1,3,0,3,0.40931508097087119378,158914386336
0,3,2,0,1,3,1,0,0.53940588514220987074,4194815648
0,3,2,0,1,3,1,1,0.53809908415533918851,66143951968
0,3,2,0,1,3,1,2,0.52002530854235061571,479409360992
0,3,2,0,1,3,1,3,0.40820328214027904689,2099561598112
0,3,2,0,1,3,2,0,0.52048093479555530163,26831431360
0,3,2,0,1,3,2,1,0.5192144431310752819,415743672896
0,3,2,0,1,3,2,2,0.5017255446641515353,2942781007552
0,3,2,0,1,3,2,3,0.39369636888705580295,12508146541376
0,3,2,0,1,3,3,0,0.40729271286418022079,103534971840
0,3,2,0,1,3,3,1,0.40628586048458887862,1566293805120
0,3,2,0,1,3,3,2,0.39246212697791780205,10762484329920
0,3,2,0,1,3,3,3,0.30756750105403988204,44181068037440
0,3,2,0,2,0,0,0,0.69718745894550101475,7905600
0,3,2,0,2,0,0,1,0.6955175565365772992,127123200
0,3,2,0,2,0,0,2,0.67232987695314241417,955255632
0,3,2,0,2,0,0,3,0.52826211333816593898,4428807816
0,3,2,0,2,0,1,0,0.69534513882585073205,111052800
0,3,2,0,2,0,1,1,0.69367884042787272555,1780844256
0,3,2,0,2,0,1,2,0.67054512206255977508,13287596328
0,3,2,0,2,0,1,3,0.52683821952802862347,60766298568
0,3,2,0,2,0,2,0,0.67106785130061479144,722577984
0,3,2,0,2,0,2,1,0.66945267675650033507,11505633024
0,3,2,0,2,0,2,2,0.64706363197149964554,84722273088
0,3,2,0,2,0,2,3,0.50820600198757960834,379439223360
0,3,2,0,2,0,3,0,0.52545262188697112128,2871480000
0,3,2,0,2,0,3,1,0.52416773721238300107,45105259200
0,3,2,0,2,0,3,2,0.50645923239551976775,325296336000
0,3,2,0,2,0,3,3,0.39726783765631033142,1415453321600
0,3,2,0,2,1,0,0,0.69518567237892304123,102772800
0,3,2,0,2,1,0,1,0.69352005896970074828,1649956464
0,3,2,0,2,1,0,2,0.67039426150130279776,12331295184
0,3,2,0,2,1,0,3,0.52672713134372117048,56535524448
0,3,2,0,2,1,1,0,0.69334823034498352361,1441451856
0,3,2,0,2,1,1,1,0.69168621242309174454,23000413488
0,3,2,0,2,1,1,2,0.66861424351308268448,169920835968
0,3,2,0,2,1,1,3,0.52530705068850266375,764713930656
0,3,2,0,2,1,2,0,0.66913712825720202152,9331191168
0,3,2,0,2,1,2,1,0.66752610975062067445,147191794464
0,3,2,0,2,1,2,2,0.64519693140609167066,1068070196544
0,3,2,0,2,1,2,3,0.50672623276298363233,4686691955808
0,3,2,0,2,1,3,0,0.52393102448887353291,36703062240
0,3,2,0,2,1,3,1,0.52264946742901450586,568464068640
0,3,2,0,2,1,3,2,0.50498862977558750556,4022551574880
0,3,2,0,2,1,3,3,0.39610355010798290287,17092774112800
0,3,2,0,2,2,0,0,0.66973513578414043221,615779952
0,3,2,0,2,2,0,1,0.66812621454303060307,9839141616
0,3,2,0,2,2,0,2,0.64580773755002510591,72814942416
0,3,2,0,2,2,0,3,0.50729295704649628867,328443185232
0,3,2,0,2,2,1,0,0.66796154608969211588,8597652624
0,3,2,0,2,2,1,1,0.66635610446138056253,135959063472
0,3,2,0,2,2,1,2,0.64408967622613460475,989941239792
0,3,2,0,2,2,1,3,0.50592260411722641039,4363696737744
0,3,2,0,2,2,2,0,0.64460799858581304495,55153264032
0,3,2,0,2,2,2,1,0.64305188124371044879,858238628256
0,3,2,0,2,2,2,2,0.62150321650274968143,6110954627616
0,3,2,0,2,2,2,3,0.48800512717228424398,26172717155232
0,3,2,0,2,2,3,0,0.50464567066221313037,213795456480
0,3,2,0,2,2,3,1,0.50340797514040865536,3252473252640
0,3,2,0,2,2,3,2,0.48636717018554405429,22505869571040
0,3,2,0,2,2,3,3,0.38140921423208552356,93157081611680
0,3,2,0,2,3,0,0,0.5216445035501653328,2244721488
0,3,2,0,2,3,0,1,0.52037940733521082315,35539176144
0,3,2,0,2,3,0,2,0.50288797713764739055,259077608304
0,3,2,0,2,3,0,3,0.39471186927240098254,1143466496688
0,3,2,0,2,3,1,0,0.52025382935902333148,31072541616
0,3,2,0,2,3,1,1,0.51899148827484604223,484655520528
0,3,2,0,2,3,1,2,0.50154113562688048727,3460818392208
0,3,2,0,2,3,1,3,0.39363847277518622053,14873737392816
0,3,2,0,2,3,2,0,0.50198728056005207899,196630979808
0,3,2,0,2,3,2,1,0.50076390020229163479,3004899450144
0,3,2,0,2,3,2,2,0.48387863945406222291,20908182254304
0,3,2,0,2,3,2,3,0.3796386303628804423,87112863761568
0,3,2,0,2,3,3,0,0.39278391272270684494,747868573920
0,3,2,0,2,3,3,1,0.39181140852455534987,11133998364960
0,3,2,0,2,3,3,2,0.3784659976393776506,75117914043360
0,3,2,0,2,3,3,3,0.29655692706625955077,302311044565920
0,3,2,0,3,0,0,0,0.54581704930565251295,36892800
0,3,2,0,3,0,0,1,0.54450249343686557249,592359888
0,3,2,0,3,0,0,2,0.52628127550047541257,4428850272
0,3,2,0,3,0,0,3,0.41330405326828393315,20321444088
0,3,2,0,3,0,1,0,0.54436883624887821933,517501552
0,3,2,0,3,0,1,1,0.54305712606717144641,8260419248
0,3,2,0,3,0,1,2,0.52487846609097237117,61069477432
0,3,2,0,3,0,1,3,0.4121853764662283569,275160076408
0,3,2,0,3,0,2,0,0.52531291080407945857,3351256384
0,3,2,0,3,0,2,1,0.52404153214609990905,52899142496
0,3,2,0,3,0,2,2,0.50644950114618449254,384264156544
0,3,2,0,3,0,2,3,0.3975693090278480763,1688710393056
0,3,2,0,3,0,3,0,0.41118946488417653374,13191514080
0,3,2,0,3,0,3,1,0.41017835624951315186,204523109280
0,3,2,0,3,0,3,2,0.39626846778527827444,1449282636960
0,3,2,0,3,0,3,3,0.31067895903335315286,6169409144800
0,3,2,0,3,1,0,0,0.54424543871806977683,479035168
0,3,2,0,3,1,0,1,0.54293426749096916918,7659398720
0,3,2,0,3,1,0,2,0.52476181524820998542,56764158400
0,3,2,0,3,1,0,3,0.41209970276929841372,256652473120
0,3,2,0,3,1,1,0,0.54280107223643341729,6692736320
0,3,2,0,3,1,1,1,0.54149273995873909757,105972984640
0,3,2,0,3,1,1,2,0.52336274085852006512,773241383840
0,3,2,0,3,1,1,3,0.41098403172211990724,3418940445600
0,3,2,0,3,1,2,0,0.5237972657058783048,42989636800
0,3,2,0,3,1,2,1,0.52252916661984742921,670286948480
0,3,2,0,3,1,2,2,0.50498430959885582114,4786016549440
0,3,2,0,3,1,2,3,0.39640842045005704123,20572939407360
0,3,2,0,3,1,3,0,0.40999546230257681086,166999012480
0,3,2,0,3,1,3,1,0.40898697900742956066,2547291547520
0,3,2,0,3,1,3,2,0.39511464104424375713,17685614097280
0,3,2,0,3,1,3,3,0.30976594754035585728,73499903816320
0,3,2,0,3,2,0,0,0.52428629394661457109,2860501440
0,3,2,0,3,2,0,1,0.52301982526617094374,45378317760
0,3,2,0,3,2,0,2,0.50548294241428768995,331892550720
0,3,2,0,3,2,0,3,0.39686878622626928232,1471909681920
0,3,2,0,3,2,1,0,0.52289222515113826062,39670194240
0,3,2,0,3,2,1,1,0.5216285038464659243,620614584000
0,3,2,0,3,2,1,2,0.50413266853450234306,4450759632000
0,3,2,0,3,2,1,3,0.39579226916475424984,19237434130560
0,3,2,0,3,2,2,0,0.50456293617086124847,251784243840
0,3,2,0,3,2,2,1,0.50333812492055292137,3863138078400
0,3,2,0,3,2,2,2,0.48640768339558922146,27019136881920
0,3,2,0,3,2,2,3,0.38173813010432841186,113285580916800
0,3,2,0,3,2,3,0,0.39487879594389582979,961664030400
0,3,2,0,3,2,3,1,0.39390488782079758665,14386471617600
0,3,2,0,3,2,3,2,0.3805204842262971058,97623783614400
0,3,2,0,3,2,3,3,0.2982556923815454046,395468126177600
0,3,2,0,3,3,0,0,0.40827105903471920799,10362834240
0,3,2,0,3,3,0,1,0.40727544947410422475,162373188480
0,3,2,0,3,3,0,2,0.39353465977093127556,1166411223360
0,3,2,0,3,3,0,3,0.30872970352820364919,5050729050240
0,3,2,0,3,3,1,0,0.40717826428187467697,142084814720
0,3,2,0,3,3,1,1,0.40618482978734681361,2186639584000
0,3,2,0,3,3,1,2,0.3924764291086113048,15348603407360
0,3,2,0,3,3,1,3,0.30788670754018750115,64622345136000
0,3,2,0,3,3,2,0,0.39284534936857688043,887522261120
0,3,2,0,3,3,2,1,0.39188264417179949278,13349518410880
0,3,2,0,3,3,2,2,0.37861927582460980845,91164724135040
0,3,2,0,3,3,2,3,0.29690845864877396485,371973893000320
0,3,2,0,3,3,3,0,0.30728660740376151554,3321154300800
0,3,2,0,3,3,3,1,0.30652154134063367849,48591604406400
0,3,2,0,3,3,3,2,0.29604207592633966042,321623721110400
0,3,2,0,3,3,3,3,0.23185722329565648848,1268586023388800
0,3,2,1,0,0,0,1,0.72124936988966490031,15503040
0,3,2,1,0,0,0,2,0.6972209597597418023,109545840
0,3,2,1,0,0,0,3,0.54787085358542397734,478339200
0,3,2,1,0,0,1,0,0.72107215826714846694,14408280
0,3,2,1,0,0,1,1,0.71934601003856815638,218242080
0,3,2,1,0,0,1,2,0.69537343900499861998,1540033200
0,3,2,1,0,0,1,3,0.54639681081791970258,6689617856
0,3,2,1,0,0,2,0,0.69592619056627420594,94265280
0,3,2,1,0,0,2,1,0.69425295908800491347,1425695040
0,3,2,1,0,0,2,2,0.67105131187356920678,10012178880
0,3,2,1,0,0,2,3,0.52709620474508009292,43025537600
0,3,2,1,0,0,3,0,0.54500051839509070319,379281600
0,3,2,1,0,0,3,1,0.54366930613617782142,5708123520
0,3,2,1,0,0,3,2,0.52531573772345402135,39670194240
0,3,2,1,0,0,3,3,0.41209951839175617611,167482341120
0,3,2,1,0,1,0,0,0.72090602973058350444,13283400
0,3,2,1,0,1,0,1,0.71918059156354452861,201539520
0,3,2,1,0,1,0,2,0.69521623965294279106,1424095920
0,3,2,1,0,1,0,3,0.54628095610385225158,6195914816
0,3,2,1,0,1,1,0,0.71900398463612834971,187307640
0,3,2,1,0,1,1,1,0.71728226680301236234,2837147040
0,3,2,1,0,1,1,2,0.69337361679484245121,19962047664
0,3,2,1,0,1,1,3,0.54481085604475740517,86025539392
0,3,2,1,0,1,2,0,0.69392648547976804243,1225448640
0,3,2,1,0,1,2,1,0.69225755566487037601,18484098048
0,3,2,1,0,1,2,2,0.66911788164116610875,128902310784
0,3,2,1,0,1,2,3,0.52556342382948405304,547015267136
0,3,2,1,0,1,3,0,0.54342431125627349665,4916612480
0,3,2,1,0,1,3,1,0.54209654345154884952,73498430720
0,3,2,1,0,1,3,2,0.52379232459163058499,504951283200
0,3,2,1,0,1,3,3,0.41089332240331660573,2096164495360
0,3,2,1,0,2,0,0,0.69453515531150947638,79700400
0,3,2,1,0,2,0,1,0.69286841045910661091,1209237120
0,3,2,1,0,2,0,2,0.66974006206877906445,8521293456
0,3,2,1,0,2,0,3,0.52614187501987248249,36782576064
0,3,2,1,0,2,1,0,0.69269915636753775537,1123845840
0,3,2,1,0,2,1,1,0.69103601198657073763,16983064800
0,3,2,1,0,2,1,2,0.66796152459103056111,118700062416
0,3,2,1,0,2,1,3,0.52472321192806605461,505192042368
0,3,2,1,0,2,2,0,0.66850916261601587339,7335895008
0,3,2,1,0,2,2,1,0.66689707308796117521,109978587264
0,3,2,1,0,2,2,2,0.64456566722192412553,758520341280
0,3,2,1,0,2,2,3,0.50616232309611911578,3165226406784
0,3,2,1,0,2,3,0,0.52343745399105676318,29246499360
0,3,2,1,0,2,3,1,0.52215510084414245685,432667759680
0,3,2,1,0,2,3,2,0.50449303605152740722,2927344661280
0,3,2,1,0,2,3,3,0.3956627101621384012,11907586562560
0,3,2,1,0,3,0,0,0.54101678235565960486,292234800
0,3,2,1,0,3,0,1,0.53970611460227878895,4423484832
0,3,2,1,0,3,0,2,0.52157829298369169064,30958722288
0,3,2,1,0,3,0,3,0.40942082074536785951,131902495296
0,3,2,1,0,3,1,0,0.53957702274847614462,4112010032
0,3,2,1,0,3,1,1,0.53826920594506573768,61767072224
0,3,2,1,0,3,1,2,0.52018389487590678975,426891766704
0,3,2,1,0,3,1,3,0.40830946028477351941,1785537916032
0,3,2,1,0,3,2,0,0.52065415398709452562,26686960352
0,3,2,1,0,3,2,1,0.51938666723231520831,396008230592
0,3,2,1,0,3,2,2,0.50188642720535221473,2689301842656
0,3,2,1,0,3,2,3,0.39380523059791745946,10988992512256
0,3,2,1,0,3,3,0,0.40745193012256498183,105290721120
0,3,2,1,0,3,3,1,0.40644425289554974064,1535336786880
0,3,2,1,0,3,3,2,0.39261099699405907407,10191713205600
0,3,2,1,0,3,3,3,0.30767130115057263968,40500105520640
0,3,2,1,1,0,0,0,0.72099097955139423188,16348800
0,3,2,1,1,0,0,1,0.71926556365571850731,248048640
0,3,2,1,1,0,0,2,0.6953003723835552869,1752733440
0,3,2,1,1,0,0,3,0.54635279185886555428,7630932416
0,3,2,1,1,0,1,0,0.71908888099531449375,230532480
0,3,2,1,1,0,1,1,0.71736718492928423696,3491873280
0,3,2,1,1,0,1,2,0.6934576916819221637,24582147264
0,3,2,1,1,0,1,3,0.54488262945896356456,106094392960
0,3,2,1,1,0,2,0,0.69400986734482193345,1508244480
0,3,2,1,1,0,2,1,0.69234095467527227237,22761183168
0,3,2,1,1,0,2,2,0.66920041389935641774,158938847424
0,3,2,1,1,0,2,3,0.52563376541259933321,676091879936
0,3,2,1,1,0,3,0,0.54349360897158120424,6054457280
0,3,2,1,1,0,3,1,0.54216584341382014264,90622801280
0,3,2,1,1,0,3,2,0.5238607934640886089,623961865920
0,3,2,1,1,0,3,3,0.41095134432998059078,2598611518720
0,3,2,1,1,1,0,0,0.71892325751634405944,212534400
0,3,2,1,1,1,0,1,0.71720226968509272764,3224632320
0,3,2,1,1,1,0,2,0.69330097360110193121,22738970592
0,3,2,1,1,1,0,3,0.54476713839063634886,98348811392
0,3,2,1,1,1,1,0,0.71702619012067169527,2996922240
0,3,2,1,1,1,1,1,0.71530891332481560746,45314717760
0,3,2,1,1,1,1,2,0.69146317841283419894,317248315488
0,3,2,1,1,1,1,3,0.54330090870489489677,1354486242304
0,3,2,1,1,1,2,0,0.6920154695869967475,19573584576
0,3,2,1,1,1,2,1,0.69035084777532100369,293893566720
0,3,2,1,1,1,2,2,0.66727212236416046829,2032649925696
0,3,2,1,1,1,2,3,0.52410508164076365171,8518513882112
0,3,2,1,1,1,3,0,0.54192160429342685288,78159448640
0,3,2,1,1,1,3,1,0.54059727452294025613,1159329242240
0,3,2,1,1,1,3,2,0.52234144809508692751,7874494455360
0,3,2,1,1,1,3,3,0.40974838819038297795,32199831106560
0,3,2,1,1,2,0,0,0.69262326750871239,1275206400
0,3,2,1,1,2,0,1,0.69096082442618876102,19316640096
0,3,2,1,1,2,0,2,0.66789338054429131689,135482634144
0,3,2,1,1,2,0,3,0.52468259459818559463,579620366208
0,3,2,1,1,2,1,0,0.69079207754415528731,17955259296
0,3,2,1,1,2,1,1,0.68913322593203440454,270216540672
0,3,2,1,1,2,1,2,0.66611950690652898098,1874175612192
0,3,2,1,1,2,1,3,0.52326766991576023446,7882573959936
0,3,2,1,1,2,2,0,0.66666655860841446017,116740356096
0,3,2,1,1,2,2,1,0.66505863313336001195,1737917628096
0,3,2,1,1,2,2,2,0.64278609422014673958,11860507234368
0,3,2,1,1,2,2,3,0.50475659394620220811,48793109570688
0,3,2,1,1,2,3,0,0.52198878890300009239,462104660160
0,3,2,1,1,2,3,1,0.5207097585083563789,6769349159040
0,3,2,1,1,2,3,2,0.50309442680025081967,45211862923200
0,3,2,1,1,2,3,3,0.39455927704192854145,181038249374720
0,3,2,1,1,3,0,0,0.53952326097065158358,4669059680
0,3,2,1,1,3,0,1,0.53821598450214453353,70389656768
0,3,2,1,1,3,0,2,0.52013603705123742262,488943737760
0,3,2,1,1,3,0,3,0.40828205409797107972,2059152089472
0,3,2,1,1,3,1,0,0.53808728463769596166,65461929952
0,3,2,1,1,3,1,1,0.53678285198392701694,976778526016
0,3,2,1,1,3,1,2,0.51874530742768503245,6682802557728
0,3,2,1,1,3,1,3,0.40717363227239730013,27570190640384
0,3,2,1,1,3,2,0,0.51921501833693408205,422193632192
0,3,2,1,1,3,2,1,0.51795081388056437257,6207416571008
0,3,2,1,1,3,2,2,0.50049683959111930366,41639973851328
0,3,2,1,1,3,2,3,0.39270846168933364462,167593860769792
0,3,2,1,1,3,3,0,0.40632115775680330511,1650516208320
0,3,2,1,1,3,3,1,0.40531609844306738783,23795907611520
0,3,2,1,1,3,3,2,0.39151955227025057244,155808983590080
0,3,2,1,1,3,3,3,0.30681092141526223589,609587852001280
0,3,2,1,2,0,0,0,0.6954578491503074152,122616000
0,3,2,1,2,0,0,1,0.69379100118065735151,1860364800
0,3,2,1,2,0,0,2,0.67065030455082517483,13122218736
0,3,2,1,2,0,0,3,0.52690921402884697988,56805338112
0,3,2,1,2,0,1,0,0.69362098403315609931,1728993600
0,3,2,1,2,0,1,1,0.69195773240368571005,26149232160
0,3,2,1,2,0,1,2,0.66887086977681825166,183206305008
0,3,2,1,2,0,1,3,0.52548967934961315728,783337514112
0,3,2,1,2,0,2,0,0.66941194597389175516,11295036768
0,3,2,1,2,0,2,1,0.66779971463012412898,169707966528
0,3,2,1,2,0,2,2,0.64545584983655863731,1175263810272
0,3,2,1,2,0,2,3,0.50691161678898032288,4935348820992
0,3,2,1,2,0,3,0,0.52418009255829487633,45134181600
0,3,2,1,2,0,3,1,0.52289751766187537377,670287422400
0,3,2,1,2,0,3,2,0.5052242259833891307,4561209093600
0,3,2,1,2,0,3,3,0.39627521641598606221,18698527072000
0,3,2,1,2,1,0,0,0.69346168343189048453,1594008000
0,3,2,1,2,1,0,1,0.69179911598129935159,24153588576
0,3,2,1,2,1,0,2,0.66872016431735311106,169591090032
0,3,2,1,2,1,0,3,0.52537869683478877213,727143583296
0,3,2,1,2,1,1,0,0.69162968099045160012,22450642656
0,3,2,1,2,1,1,1,0.68997070137567516786,338188617312
0,3,2,1,2,1,1,2,0.66694545138523371697,2350048085424
0,3,2,1,2,1,1,3,0.52396296285239719441,9914303323392
0,3,2,1,2,1,2,0,0.66748662626333591846,146100732960
0,3,2,1,2,1,2,1,0.66587854276347305948,2178757978176
0,3,2,1,2,1,2,2,0.64359441209877745444,14909482122912
0,3,2,1,2,1,2,3,0.50543613737168027866,61570880393856
0,3,2,1,2,1,3,0,0.52266270143876333079,579343833120
0,3,2,1,2,1,3,1,0.52138344766326338736,8508343022400
0,3,2,1,2,1,3,2,0.50375771884745698003,57023604606240
0,3,2,1,2,1,3,3,0.39511426228612956864,229337996034560
0,3,2,1,2,2,0,0,0.66807998664993352525,9554002320
0,3,2,1,2,2,0,1,0.66647400184940095153,144217765344
0,3,2,1,2,2,0,2,0.64420062790675724404,1004380874928
0,3,2,1,2,2,0,3,0.50599891796842897454,4247968866624
0,3,2,1,2,2,1,0,0.6663116384677853142,134103413520
0,3,2,1,2,2,1,1,0.66470912588484025423,2005600870368
0,3,2,1,2,2,1,2,0.64248767816900069971,13772555060976
0,3,2,1,2,2,1,3,0.50463275212949054283,57120433880448
0,3,2,1,2,2,2,0,0.64302358028736644422,866771160480
0,3,2,1,2,2,2,1,0.64147029222454294101,12786960112704
0,3,2,1,2,2,2,2,0.61996499556633687377,86180975245728
0,3,2,1,2,2,2,3,0.48676721908743082075,348977010296064
0,3,2,1,2,2,3,0,0.50342855498609341629,3399983632800
0,3,2,1,2,2,3,1,0.50219307921045685636,49232559735360
0,3,2,1,2,2,3,2,0.48518606396738954935,324137201231520
0,3,2,1,2,2,3,3,0.3804602865907046166,1276458276751360
0,3,2,1,2,3,0,0,0.52037178132335987121,34877308080
0,3,2,1,2,3,0,1,0.51910897611880083657,522618158496
0,3,2,1,2,3,0,2,0.50165256947717240111,3595174034832
0,3,2,1,2,3,0,3,0.39371826939065086664,14935514663616
0,3,2,1,2,3,1,0,0.51898518870055776851,486394305840
0,3,2,1,2,3,1,1,0.51772513280013823665,7195194993312
0,3,2,1,2,3,1,2,0.50030970749225145079,48640010408784
0,3,2,1,2,3,1,3,0.39264812954040901628,197622065966592
0,3,2,1,2,3,2,0,0.50076941322824688708,3112029944160
0,3,2,1,2,3,2,1,0.49954823968144073746,45258497964096
0,3,2,1,2,3,2,2,0.48269664456353536507,299467941096672
0,3,2,1,2,3,2,3,0.3786885054265409407,1186047965957376
0,3,2,1,2,3,3,0,0.39184945653810102634,12037146309600
0,3,2,1,2,3,3,1,0.3908786820710252891,171367498434240
0,3,2,1,2,3,3,2,0.37755947326539568223,1105813370112480
0,3,2,1,2,3,3,3,0.29582945981113910888,4257565795837440
0,3,2,1,3,0,0,0,0.54447473812048238626,572208000
