first_player_1,first_player_2,first_player_3,second_player_1,second_player_2,second_player_3,proportion,count
2,1,1,0,2,0,0.45776111338702248665,68904
2,1,1,0,2,1,0.44194218481523694532,545184
2,1,1,0,2,2,0.32504574677056805951,1656720
2,1,1,1,0,0,0.6211635875516087215,15540
2,1,1,1,0,1,0.60069704017503346957,135072
2,1,1,1,0,2,0.44515092125728097028,473724
2,1,1,1,1,0,0.59750691735602291863,131376
2,1,1,1,1,1,0.57761925931342488932,1069200
2,1,1,1,1,2,0.4273207111057051649,3371832
2,1,1,1,2,0,0.43769171590563561801,460404
2,1,1,1,2,1,0.42246988617399074566,3385152
2,1,1,1,2,2,0.31040704960003570022,9529884
2,1,1,2,0,0,0.4471955748081981185,46620
2,1,1,2,0,1,0.43210134901943318013,386208
2,1,1,2,0,2,0.31900341557692668652,1232172
2,1,1,2,1,0,0.42986691410401364214,378036
2,1,1,2,1,1,0.41520685531573162074,2850552
2,1,1,2,1,2,0.3060084476105570338,8224200
2,1,1,2,2,0,0.31413682200494378798,1232172
2,1,1,2,2,1,0.30295007497351290063,8407656
2,1,1,2,2,2,0.22179447648913112995,22153284
2,1,2,0,0,1,0.4600175403425089299,51888
2,1,2,0,0,2,0.3403950996217188603,177624
2,1,2,0,1,0,0.45831917453751848367,55272
2,1,2,0,1,1,0.44298357782462342444,443520
2,1,2,0,1,2,0.32726922203647244735,1397340
2,1,2,0,2,0,0.33799868658245483557,211140
2,1,2,0,2,1,0.32620919115704029255,1573416
2,1,2,0,2,2,0.23943706326029049327,4462128
2,1,2,1,0,0,0.45570217026358116037,43764
2,1,2,1,0,1,0.44051365592670136833,363216
2,1,2,1,0,2,0.32565786259359895635,1177848
2,1,2,1,1,0,0.43889920094860346545,386904
2,1,2,1,1,1,0.42412980429996676031,2991600
2,1,2,1,1,2,0.31304396067099058606,8814528
2,1,2,1,2,0,0.32347755509175092317,1430460
2,1,2,1,2,1,0.31212955734684159887,10100232
2,1,2,1,2,2,0.22889169819561790592,27081000
2,1,2,2,0,0,0.32923972822407692049,131292
2,1,2,2,0,1,0.31802155706483268229,1048716
2,1,2,2,0,2,0.23428993175713439305,3155112
2,1,2,2,1,0,0.31691228050361895682,1126368
2,1,2,2,1,1,0.3060084476105570338,8224200
2,1,2,2,1,2,0.22507982540739499872,22673736
2,1,2,2,2,0,0.23308463702760209553,3966732
2,1,2,2,2,1,0.22472928635199560575,26510652
2,1,2,2,2,2,0.1642607537378257806,67625496
2,2,0,0,0,1,0.47566016888857620421,9648
2,2,0,0,0,2,0.35521653035854032696,41616
2,2,0,0,1,0,0.47117652454496891699,7200
2,2,0,0,1,1,0.45637503293451461508,70416
2,2,0,0,1,2,0.34020357247233795104,275724
2,2,0,0,2,0,0.34152248870104722549,22896
2,2,0,0,2,1,0.33028117780982520348,202176
2,2,0,0,2,2,0.24444984206883719759,671328
2,2,0,1,0,0,0.46987524397646764962,6720
2,2,0,1,0,1,0.45518577356238501511,67536
2,2,0,1,0,2,0.33959025238103437178,273792
2,2,0,1,1,0,0.45089246826456075582,50400
2,2,0,1,1,1,0.43664021997449844739,467064
2,2,0,1,1,2,0.32516574523395407292,1660896
2,2,0,1,2,0,0.32658611096171509118,151272
2,2,0,1,2,1,0.31576870250247728356,1225512
2,2,0,1,2,2,0.23348020278465997039,3736296
2,2,0,2,0,0,0.33855654567451581875,20160
2,2,0,2,0,1,0.32771718558689810864,193104
2,2,0,2,0,2,0.24360187555812075773,708552
2,2,0,2,1,0,0.32464826549954625354,144612
2,2,0,2,1,1,0.31413682200494378798,1232172
2,2,0,2,1,2,0.23308463702760209553,3966732
2,2,0,2,2,0,0.23460220902727956716,399168
2,2,0,2,2,1,0.2266482191446471489,2971656
2,2,0,2,2,2,0.1670095890171035272,8438616
2,2,1,0,0,1,0.45800508682379558564,61536
2,2,1,0,0,2,0.34189848711925836106,249552
2,2,1,0,1,0,0.45387080151432721062,49020
2,2,1,0,1,1,0.43959166328773326168,462048
2,2,1,0,1,2,0.32757519508344518996,1698120
2,2,1,0,2,0,0.32952094507159176864,162120
2,2,1,0,2,1,0.31866579209669337756,1383960
2,2,1,0,2,2,0.23579753823479698258,4420728
2,2,1,1,0,0,0.45255596686600521554,43764
2,2,1,1,0,1,0.43838668376935958573,430752
2,2,1,1,0,2,0.32693810483784658373,1651572
2,2,1,1,1,0,0.4344284802624996628,343140
2,2,1,1,1,1,0.42067831485409711989,3095448
2,2,1,1,1,2,0.31317523399505037119,10534788
2,2,1,1,2,0,0.3151883179360809586,1087320
2,2,1,1,2,1,0.30474164629340652641,8697360
2,2,1,1,2,2,0.22528005723415630378,26076096
2,2,1,2,0,0,0.32638267852934316706,131292
2,2,1,2,0,1,0.31592314788786445472,1241820
2,2,1,2,0,2,0.23476929518836120353,4387284
2,2,1,2,1,0,0.3130952673488092978,995076
2,2,1,2,1,1,0.30295007497351290063,8407656
2,2,1,2,1,2,0.22472928635199560575,26510652
2,2,1,2,2,0,0.2266482191446471489,2971656
2,2,1,2,2,1,0.21896308013330673239,22306824
2,2,1,2,2,2,0.1613259438749613048,63268128
2,2,2,0,0,1,0.33348029627036257013,153204
2,2,2,0,0,2,0.24841485898612578688,582516
2,2,2,0,1,0,0.33097203176381228962,129876
2,2,2,0,1,1,0.32047026282707828624,1181124
2,2,2,0,1,2,0.23832698654767411303,4066272
2,2,2,0,2,0,0.24171026106588308441,444360
2,2,2,0,2,1,0.23369813493032848696,3673980
2,2,2,0,2,2,0.17264420670057399386,11194776
2,2,2,1,0,0,0.32985219158761604112,111804
2,2,2,1,0,1,0.31943597419226689339,1072428
2,2,2,1,0,2,0.23774377316318759445,3875832
2,2,2,1,1,0,0.31703647370011585734,909132
2,2,2,1,1,1,0.3069214688550105264,7977348
2,2,2,1,1,2,0.22804824162917097474,25828704
2,2,2,1,2,0,0.23139644688539894578,3012780
2,2,2,1,2,1,0.22368360970378683344,23705820
2,2,2,1,2,2,0.16510421030427271177,68877792
2,2,2,2,0,0,0.23867558584209737324,335412
2,2,2,2,0,1,0.23097618958758238087,3112956
2,2,2,2,0,2,0.17134580344418732344,10519308
2,2,2,2,1,0,0.22926796333096325973,2657412
2,2,2,2,1,1,0.22179447648913112995,22153284
2,2,2,2,1,2,0.1642607537378257806,67625496
2,2,2,2,2,0,0.1670095890171035272,8438616
2,2,2,2,2,1,0.1613259438749613048,63268128
2,2,2,2,2,2,0.11871308077517902761,176255568
